15737,15,9,12,5,12,-1.0000000000000364
15742,1,1,0,3,1,0.19999999999994392
15743,4,0,2,5,0,-0.30000000000005567
15744,2,2,0,1,0,-0.4999999999999064
15745,1,0,0,0,0,-0.1999999999999999
15746,0,2,4,7,2,0.8999999999999437
15748,5,7,1,1,1,-1.3999999999996633
15749,6,4,3,0,3,-0.9999999999998872
15750,0,4,3,0,4,0.400000000000056
15751,0,1,0,0,0,-0.09999999999994394
15752,0,1,0,0,0,-0.09999999999994394
15753,0,2,0,0,0,-0.19999999999988788
15754,0,0,3,4,1,0.5999999999999251
15755,1,4,8,15,2,1.2999999999999812
15756,0,1,6,8,1,0.8999999999999625
15757,2,3,2,3,0,-0.39999999999985036
15803,3,2,3,4,4,0.39999999999986946
15804,2,6,1,12,1,0.4000000000000745
15805,3,10,6,7,0,-0.8999999999994578
15806,2,4,1,3,2,-0.0999999999999252
15807,0,1,2,1,0,7.473188734508085E-14
15830,3,7,7,3,2,-0.5999999999996448
15832,1,2,0,0,2,5.551115123125783E-17
15834,6,4,0,0,5,-0.6000000000000554
15835,3,13,0,0,7,-0.4999999999996636
15836,5,3,6,1,3,-0.5999999999999064
15850,0,0,0,2,0,0.1999999999999626
15852,0,0,1,0,0,1.8686417152951422E-14
15855,2,0,3,0,1,-0.19999999999999982
15856,10,13,9,3,7,-1.5999999999995511
15858,0,0,0,0,2,0.39999999999988783
15866,18,14,6,6,0,-4.399999999999213
15867,7,0,2,1,4,-0.5000000000002051
15868,13,10,13,3,3,-2.6999999999994198
15869,3,9,9,9,3,3.3650859876388495E-13
15870,7,18,7,7,7,-1.0999999999993828
15871,0,4,2,4,0,1.867950238931826E-13
15872,0,4,7,2,0,-0.19999999999968238
15873,3,0,7,3,0,-0.299999999999925
15874,1,3,3,3,1,1.1210476991152518E-13
15875,0,0,2,0,0,3.7372834305902845E-14
15876,0,0,4,4,0,0.3999999999999999
15878,1,4,4,2,2,1.4954704141700859E-13
15881,6,3,6,1,2,-0.9999999999998501
15882,14,8,31,13,3,-1.6999999999993824
15883,14,24,20,33,14,0.9000000000003188
15884,7,12,16,16,8,0.6000000000002246
15885,1,2,2,3,2,0.2999999999999813
15887,6,5,2,2,22,2.8999999999990465
15888,1,0,2,0,0,-0.19999999999996254
15889,4,4,20,43,55,14.099999999996712
15890,0,1,0,1,0,3.735900477863652E-14
15892,0,1,0,0,0,-0.09999999999994394
15894,0,5,7,2,3,0.3000000000002055
15896,8,9,35,14,12,1.3000000000002248
15898,1,2,4,3,3,0.4999999999999626
15905,5,3,28,55,64,16.999999999996074
15908,0,0,0,0,1,0.19999999999994392
15910,12,6,3,10,10,-3.5438318946034997E-13
15911,11,11,4,12,3,-1.4999999999997002
15912,0,1,0,1,2,0.3999999999999252
15913,3,2,3,6,4,0.599999999999832
15914,4,5,6,6,5,0.30000000000000027
15915,4,6,9,16,10,2.199999999999645
15916,14,6,28,11,3,-1.6999999999995126
15919,17,46,10,22,4,-4.9999999999978675
15920,2,1,16,11,1,0.8000000000000934
15921,9,1,13,7,0,-1.199999999999831
15922,1,1,3,10,1,0.8999999999998691
15923,14,6,16,7,13,-0.10000000000022302
15924,14,8,11,21,10,0.49999999999970157
15925,28,17,17,13,9,-4.199999999999474
15926,9,6,20,17,5,0.3000000000001126
15928,2,4,6,8,0,1.8696155734687636E-13
15929,2,5,12,5,4,0.400000000000187
15930,3,6,9,11,10,1.8999999999997381
15931,2,0,1,1,0,-0.2999999999999998
15932,1,1,2,10,3,1.2999999999997383
15933,42,18,28,34,31,-0.6000000000008372
15935,0,0,1,2,1,0.3999999999999252
15941,0,0,1,0,0,1.8686417152951422E-14
15945,0,2,22,11,32,7.299999999998523
15946,3,25,27,13,2,-1.399999999998449
15947,0,1,0,1,0,3.735900477863652E-14
15949,0,1,0,1,0,3.735900477863652E-14
15954,0,0,1,0,0,1.8686417152951422E-14
15955,0,0,0,0,1,0.19999999999994392
15956,0,3,0,0,0,-0.29999999999983185
15957,1,5,7,4,1,-0.09999999999971962
15958,5,0,1,1,0,-0.8999999999999996
15959,0,3,1,3,2,0.40000000000001856
15960,0,5,2,2,0,-0.2999999999997197
15961,2,2,1,0,0,-0.5999999999998691
15963,1,2,0,0,3,0.199999999999944
15964,5,4,0,0,0,-1.3999999999997752
15965,0,1,0,0,0,-0.09999999999994394
15966,0,0,0,1,0,0.0999999999999813
15967,0,0,0,1,0,0.0999999999999813
15969,1,0,0,0,0,-0.1999999999999999
15970,0,0,0,0,1,0.19999999999994392
15971,1,0,0,0,0,-0.1999999999999999
15972,0,0,0,1,0,0.0999999999999813
15973,1,2,0,2,1,1.8735013540549517E-14
15974,0,0,2,0,1,0.19999999999998128
15975,0,0,3,2,0,0.20000000000001866
15976,1,3,1,2,1,-0.09999999999990652
15978,16,14,12,42,27,4.99999999999871
15979,14,19,31,38,10,1.100000000000374
15980,2,1,1,0,0,-0.499999999999925
15981,2,1,3,1,0,-0.3999999999999063
15982,0,0,3,1,3,0.6999999999998692
15984,0,1,0,0,0,-0.09999999999994394
15990,0,0,1,2,1,0.3999999999999252
15991,0,0,0,1,0,0.0999999999999813
15992,0,0,2,1,0,0.10000000000001867
15994,0,2,0,1,1,0.10000000000003734
15997,0,0,1,0,0,1.8686417152951422E-14
16000,0,0,4,1,1,0.29999999999999993
16001,0,0,1,1,1,0.29999999999994387
16002,0,1,0,1,2,0.3999999999999252
16008,3,0,0,2,0,-0.40000000000003705
16011,0,2,0,1,0,-0.09999999999990658
16012,0,0,0,0,1,0.19999999999994392
16014,0,0,0,0,1,0.19999999999994392
16034,0,0,4,1,2,0.4999999999999439
16040,0,0,0,1,0,0.0999999999999813
16045,14,5,4,19,28,4.199999999998431
16046,2,0,0,0,0,-0.3999999999999998
16051,0,0,0,1,0,0.0999999999999813
16053,2,1,3,0,2,-0.09999999999999981
16054,1,2,0,7,0,0.2999999999999813
16055,0,0,0,1,1,0.2999999999999252
16056,182,106,183,299,104,3.699999999997946
16057,0,3,0,1,0,-0.19999999999985055
16058,0,0,1,3,0,0.2999999999999626
16059,2,3,3,5,1,7.485678743535118E-14
16060,1,1,0,0,0,-0.29999999999994387
16063,0,0,0,1,0,0.0999999999999813
16064,1,0,0,1,0,-0.1000000000000186
16065,0,1,1,0,0,-0.09999999999992526
16066,0,0,1,1,1,0.29999999999994387
16071,0,0,0,0,1,0.19999999999994392
16073,0,0,1,4,5,1.3999999999996635
16079,1,0,0,3,4,0.8999999999997197
16081,0,1,0,0,0,-0.09999999999994394
16082,0,0,1,0,0,1.8686417152951422E-14
16084,28,2,20,42,5,-0.6000000000005776
16086,1,0,1,2,6,1.199999999999645
16087,0,1,5,8,1,0.8999999999999437
16088,0,1,0,2,0,0.10000000000001866
16089,1,0,0,1,0,-0.1000000000000186
16090,1,3,1,0,0,-0.49999999999981304
16091,1,2,2,1,0,-0.29999999999986915
16092,0,0,2,1,0,0.10000000000001867
16094,0,0,0,2,0,0.1999999999999626
16095,0,1,0,1,0,3.735900477863652E-14
16096,1,1,0,0,0,-0.29999999999994387
16100,0,0,4,1,1,0.29999999999999993
16101,3,0,0,0,1,-0.40000000000005576
16102,0,0,1,3,3,0.8999999999997943
16104,0,1,0,1,0,3.735900477863652E-14
16109,0,0,1,0,0,1.8686417152951422E-14
16110,0,0,0,1,0,0.0999999999999813
16123,13,19,23,17,3,-2.1999999999989894
16126,3,4,7,44,37,10.799999999997457
16127,37,44,41,40,35,-0.7999999999994731
16128,1,1,0,0,0,-0.29999999999994387
16131,14,9,8,4,6,-2.0999999999997554
16133,52,30,47,21,17,-7.899999999998782
16134,47,47,47,37,14,-7.5999999999979595
16135,50,25,30,31,22,-4.9999999999998455
16136,29,28,17,23,16,-3.099999999999437
16137,31,18,22,21,10,-3.89999999999953
16138,11,17,10,0,6,-2.699999999999195
16139,27,28,23,31,10,-3.0999999999991394
16140,64,84,80,70,26,-8.999999999996557
16141,1,0,0,1,1,0.09999999999992532
16142,6,28,13,3,8,-2.0999999999986914
16157,2,4,3,7,3,0.49999999999998135
16158,17,8,15,22,8,-0.40000000000012936
16160,22,18,17,17,15,-1.4999999999998295
16161,3,2,3,0,1,-0.5999999999998875
16162,4,5,1,0,0,-1.2999999999997005
16163,36,45,16,9,5,-9.799999999997624
16165,128,89,69,28,9,-29.89999999999474
16166,100,45,32,31,18,-17.799999999998462
16167,41,30,31,22,10,-6.999999999998707
16168,5,7,1,0,2,-1.2999999999997007
16175,10,6,0,0,1,-2.3999999999997192
16176,0,1,0,0,0,-0.09999999999994394
16177,36,33,8,15,8,-7.399999999998728
16179,1,0,0,1,0,-0.1000000000000186
16184,0,1,0,0,0,-0.09999999999994394
16191,0,1,0,0,0,-0.09999999999994394
16192,18,19,15,17,9,-1.999999999999475
16196,14,6,11,8,9,-0.8000000000001108
16197,62,49,33,16,6,-14.499999999997264
16198,50,21,18,7,4,-10.599999999998838
16199,14,43,23,16,12,-3.099999999998129
16200,50,28,16,32,19,-5.799999999999791
16202,67,31,68,70,29,-3.6999999999999194
16203,4,3,5,2,1,-0.6999999999998313
16204,15,10,4,6,0,-3.3999999999994754
16205,13,8,7,3,7,-1.6999999999998678
16206,6,7,5,3,5,-0.59999999999985
16207,13,13,18,6,9,-1.499999999999551
16208,22,22,25,6,3,-5.3999999999985775
16211,1,0,0,0,0,-0.1999999999999999
16221,36,32,25,32,15,-4.199999999999175
16222,45,27,30,51,14,-3.799999999999658
16224,41,13,23,15,11,-5.799999999999734
16225,8,3,2,3,0,-1.59999999999985
16226,4,2,2,4,0,-0.5999999999999248
16227,2,7,6,2,3,-0.29999999999970095
16228,15,10,10,22,11,0.3999999999997206
16229,0,0,2,1,0,0.10000000000001867
16230,1,2,0,3,1,0.1
16248,182,153,187,310,131,5.499999999998945
16249,99,63,66,62,50,-9.89999999999919
16250,505,303,284,430,201,-48.09999999999696
16251,675,508,342,399,246,-96.69999999998635
16252,20,19,20,17,8,-2.5999999999993255
16253,235,163,169,198,75,-28.499999999995595
16255,8,7,7,4,2,-1.4999999999996627
16259,2,2,0,0,0,-0.5999999999998877
16260,1,1,2,1,0,-0.1999999999999252
16261,2,4,1,6,0,-0.19999999999986917
16265,6,4,1,0,0,-1.5999999999997563
16266,5,1,1,2,0,-0.8999999999999622
16267,1,1,0,0,1,-0.09999999999999995
16269,0,1,0,0,0,-0.09999999999994394
16271,2,3,0,0,0,-0.6999999999998316
16272,0,0,1,0,0,1.8686417152951422E-14
16273,1,0,0,0,0,-0.1999999999999999
16274,9,2,1,0,0,-1.9999999999998683
16277,1,0,0,0,0,-0.1999999999999999
16279,6,2,3,2,0,-1.1999999999998685
16280,6,3,2,2,1,-1.0999999999998873
16281,18,11,10,2,4,-3.699999999999456
16309,0,1,1,5,0,0.39999999999998126
16310,1,0,0,0,0,-0.1999999999999999
16311,25,17,10,14,11,-3.0999999999997367
16312,10,3,5,2,1,-1.8999999999998314
16321,14,9,13,29,9,0.999999999999702
16322,0,0,0,1,0,0.0999999999999813
16323,1,6,3,3,1,-0.2999999999997198
16325,41,12,13,22,8,-5.59999999999994
16326,10,19,18,12,1,-2.4999999999988782
16327,13,15,26,13,7,-1.3999999999993076
16328,45,28,37,39,10,-5.899999999999025
16329,15,1,11,10,4,-1.3000000000001486
16330,13,8,9,5,3,-2.2999999999996437
16331,121,255,231,173,76,-17.19999999998887
16344,0,3,1,0,0,-0.29999999999981314
16345,8,9,1,3,0,-2.199999999999532
16346,0,0,0,0,1,0.19999999999994392
16347,10,21,7,5,0,-3.5999999999987846
16349,6,5,3,3,5,-0.3999999999999997
16350,8,1,3,10,5,0.29999999999964544
16351,0,0,4,4,0,0.3999999999999999
16352,8,8,4,5,6,-0.6999999999999063
16355,87,34,50,51,33,-9.099999999999955
16357,19,10,6,3,11,-2.299999999999999
16365,5,2,4,1,0,-1.0999999999998313
16368,0,0,1,0,0,1.8686417152951422E-14
16373,9,8,7,6,5,-0.9999999999998124
16374,11,2,3,4,1,-1.7999999999999614
16375,0,0,3,0,0,5.6059251458854267E-14
16376,1,0,2,2,5,0.9999999999997196
16379,104,80,91,45,30,-18.29999999999633
16380,0,2,1,0,0,-0.1999999999998692
16393,6,1,15,5,3,-0.19999999999992468
16396,2,0,0,3,0,-0.10000000000005593
16397,30,20,11,24,21,-1.400000000000297
16398,71,53,60,52,44,-5.499999999999341
16399,2,7,22,15,0,0.40000000000052305
16401,1,0,0,0,0,-0.1999999999999999
16406,107,67,66,64,36,-14.499999999998213
16407,1,0,1,1,2,0.2999999999998879
16408,2,3,2,2,2,-0.0999999999999438
16409,3,22,7,1,0,-2.6999999999986537
16415,0,0,1,1,0,0.09999999999999998
16416,0,0,1,2,1,0.3999999999999252
16417,0,0,0,6,0,0.5999999999998877
16418,0,1,2,1,0,7.473188734508085E-14
16419,0,0,1,0,0,1.8686417152951422E-14
16420,0,4,5,1,0,-0.29999999999970106
16421,0,2,1,0,0,-0.1999999999998692
16422,3,1,0,1,0,-0.5999999999999622
16423,8,7,2,20,0,-0.2999999999999434
16424,3,0,7,4,2,0.19999999999994417
16425,1,4,7,9,8,1.8999999999997383
16426,1,3,11,19,4,2.199999999999794
16427,2,4,2,0,0,-0.7999999999997381
16428,1,7,0,1,0,-0.7999999999996262
16429,0,2,1,7,2,0.8999999999998878
16430,1,2,1,0,0,-0.39999999999986907
16431,1,1,1,0,0,-0.29999999999992516
16433,3,3,1,2,1,-0.4999999999999064
16435,1,0,0,0,1,-5.598299601672352E-14
16436,3,0,0,0,0,-0.5999999999999996
16437,10,4,11,14,6,0.19999999999983253
16438,1212,1130,1849,2119,766,9.700000000015422
16439,3,0,0,1,1,-0.30000000000007443
16440,1,1,3,1,0,-0.1999999999999065
16441,0,0,0,4,0,0.3999999999999252
16442,101,47,33,36,21,-17.099999999998587
16443,0,0,0,0,1,0.19999999999994392
16444,5,4,5,14,11,2.1999999999994393
16446,3,0,2,1,1,-0.300000000000037
16447,4,2,5,8,3,0.3999999999998882
16448,2,1,5,3,0,-0.19999999999990642
16449,1,8,8,12,2,0.6000000000002612
16450,8,23,29,44,15,3.500000000000168
16451,0,1,2,11,0,0.9999999999998876
16453,3,0,4,0,0,-0.5999999999999249
16456,0,0,0,0,3,0.5999999999998318
16458,1,3,8,6,1,0.30000000000014937
16462,0,0,1,3,1,0.4999999999999065
16464,0,0,0,1,0,0.0999999999999813
16465,0,0,0,5,1,0.6999999999998504
16469,1,4,2,10,3,0.9999999999999066
16471,0,0,1,1,0,0.09999999999999998
16472,1,0,6,0,1,5.612177389480166E-14
16473,11,6,23,55,44,11.499999999997272
16474,17,27,34,51,13,1.6000000000004682
16475,3,2,4,7,2,0.29999999999994414
16476,3,4,3,3,2,-0.29999999999988763
16478,7,11,27,12,6,-0.0999999999994392
16479,1,8,12,14,5,1.4000000000001305
16480,10,3,17,10,8,0.29999999999985083
16481,1,1,9,6,2,0.7
16482,1,8,19,9,1,0.10000000000057921
16483,0,2,3,6,1,0.5999999999999999
16484,2,2,6,6,5,0.9999999999998317
16485,0,0,1,1,3,0.6999999999998318
16486,2,1,1,0,0,-0.499999999999925
16487,13,5,17,11,7,-0.5999999999999994
16488,22,27,38,56,13,1.1000000000004486
16489,313,279,509,449,157,-14.199999999992023
16490,362,349,561,509,166,-23.199999999988748
16491,280,264,428,403,199,-2.299999999995862
16492,6,14,32,55,16,6.099999999999458
16493,86,110,186,225,100,14.299999999999834
16494,8,15,12,15,7,-0.19999999999960738
16495,6,13,19,33,6,2.0000000000001306
16496,35,45,78,94,25,2.9000000000008237
16497,5,7,7,9,8,0.7999999999999067
16498,47,69,129,137,38,5.000000000001594
16499,1,8,16,8,0,-0.1999999999994021
16500,13,18,24,41,10,1.7000000000001312
16502,10,8,15,12,4,-0.799999999999719
16503,30,53,73,118,42,8.899999999999775
16504,175,263,374,431,138,9.400000000005942
16506,142,135,185,263,74,-0.7999999999980272
16507,65,41,55,67,14,-7.599999999998707
16508,0,1,4,3,3,0.7999999999999065
16509,1,5,2,0,0,-0.6999999999996821
16510,2,0,0,4,0,-7.460698725481052E-14
16511,0,0,1,3,2,0.6999999999998504
16512,2,0,7,2,9,1.5999999999995889
16513,3,7,4,4,1,-0.6999999999996633
16514,10,5,7,7,3,-1.199999999999887
16515,0,3,3,1,1,1.4943601911454607E-13
16516,7,11,15,28,17,3.69999999999942
16517,2,14,19,27,11,3.1000000000000183
16518,0,3,2,1,0,-0.1999999999998132
16521,298,196,369,875,385,85.29999999997995
16522,782,613,814,1164,484,-4.499999999999247
16526,430,454,533,825,374,25.899999999999025
16527,128,135,435,656,266,79.69999999998852
16528,15,23,17,19,14,-0.599999999999532
16571,329,623,306,302,86,-80.6999999999698
16573,145,116,104,124,40,-20.199999999996102
16574,405,106,106,91,72,-68.09999999999778
16575,66,68,59,57,32,-7.899999999997941
16576,124,83,111,116,55,-10.499999999998511
16577,9,4,5,5,6,-0.5000000000001117
16580,108,195,115,311,33,-3.3999999999945816
16582,479,336,334,1000,118,-5.800000000000171
16583,2301,2265,2491,1894,1022,-292.8999999999189
16584,15,6,8,19,1,-1.4999999999999238
16585,66,82,148,153,21,-1.8999999999966724
16586,5,8,3,7,0,-1.0999999999996262
16587,23,5,6,7,1,-4.199999999999792
16590,2877,2129,715,928,781,-539.2999999999281
16592,168,324,297,516,250,35.60000000000008
16593,125,215,181,364,336,57.0999999999898
16594,472,443,398,239,218,-71.19999999998437
16596,1626,1211,1230,1508,681,-159.2999999999753
16597,24,9,5,8,8,-3.299999999999998
16598,345,296,320,345,144,-35.299999999991925
16600,451,480,379,186,31,-113.39999999997119
16601,1,1,2,0,0,-0.2999999999999065
16602,32,108,23,31,14,-11.299999999994878
16603,116,388,125,54,25,-51.59999999997831
16604,3714,5803,434,87,57,-1302.9999999996708
16605,13,5,6,17,3,-0.8000000000000929
16606,267,216,200,136,61,-49.19999999999009
16607,0,2,1,2,0,9.33975119465913E-14
16608,631,605,473,481,140,-110.59999999997402
16609,235,235,166,172,82,-36.89999999999153
16610,1060,875,670,884,304,-150.2999999999719
16612,234,188,303,311,86,-17.29999999999442
16613,394,352,481,469,133,-40.49999999998747
16614,4984,4166,4719,5066,1840,-538.7999999998756
16618,821,552,359,554,305,-102.99999999998977
16619,2426,2655,1768,2092,876,-366.2999999999061
16621,522,478,417,939,403,22.29999999999447
16622,751,868,1123,1383,654,32.10000000000716
16627,3165,3310,4457,3968,1643,-238.59999999989708
16628,3806,2920,4532,5428,2170,-76.39999999997457
16629,382,273,955,805,268,30.40000000000311
16633,11,11,20,10,2,-1.8999999999993074
16634,906,716,1132,1191,420,-49.69999999998444
16637,1107,966,1744,2075,930,75.49999999999585
16638,807,576,1154,1502,838,98.79999999997887
16639,3272,2608,6220,7284,3756,564.399999999916
16640,3,2,2,4,1,-0.19999999999998094
16641,167,167,399,652,364,87.89999999998423
16642,26,17,32,80,34,7.89999999999815
16643,371,376,784,1165,378,80.29999999999279
16644,1214,1163,1178,1060,549,-143.2999999999633
16648,121,105,86,88,75,-10.89999999999835
16649,183,90,225,305,183,21.4999999999933
16651,0,0,0,2,0,0.1999999999999626
16652,2061,1824,1708,2211,813,-210.8999999999526
16653,582,503,1026,1562,587,106.89999999998533
16654,181,178,149,41,31,-43.69999999998972
16656,500,614,728,1109,417,32.900000000003956
16657,618,475,290,361,214,-92.19999999998663
16658,698,642,983,1150,636,38.39999999999725
16659,253,208,453,302,256,10.00000000000015
16660,635,655,663,570,237,-88.09999999997478
16661,1206,1098,863,921,329,-193.09999999995784
16662,1172,1040,1090,1103,217,-184.69999999995406
16663,645,658,559,414,135,-126.39999999996793
16664,1970,1495,1476,1801,621,-239.19999999995687
16665,599,427,497,720,167,-57.099999999989556
16666,13,28,11,8,1,-4.399999999998429
16667,175,127,117,89,50,-28.79999999999515
16668,22,23,10,16,8,-3.499999999999269
16669,75,44,36,25,14,-14.099999999998108
16672,839,483,197,351,57,-169.59999999997893
16673,2,4,0,1,0,-0.6999999999997942
16676,4,1,1,2,0,-0.6999999999999622
16679,739,990,1460,1410,994,93.00000000000074
16680,563,455,272,243,168,-100.1999999999833
16681,1991,1629,2782,2021,1062,-146.59999999995395
16682,94,132,749,444,265,65.39999999999824
16683,72,90,226,228,93,17.9999999999998
16685,146,61,85,226,24,-7.900000000000546
16686,3693,3091,3086,2273,1074,-605.5999999998714
16688,619,547,702,943,457,7.2000000000005855
16689,343,336,271,261,163,-43.499999999990095
16690,807,711,767,891,277,-87.99999999997794
16691,817,783,844,669,300,-114.7999999999696
16692,683,597,703,619,257,-82.99999999997931
16693,664,738,498,441,136,-135.29999999996514
16695,249,277,156,128,45,-55.69999999998645
16696,244,267,180,125,56,-51.79999999998712
16698,429,458,498,183,98,-93.6999999999739
16699,1478,1683,3067,2071,608,-135.19999999992103
16702,46,37,45,61,34,-1.2967404927621828E-13
16703,112,90,82,101,46,-12.09999999999788
16704,3,5,1,2,0,-0.8999999999997381
16705,17,5,2,2,0,-3.699999999999718
16706,142,122,98,139,55,-15.699999999996997
16707,180,113,144,95,19,-33.9999999999938
16708,7,1,1,1,0,-1.3999999999999433
16709,175,122,125,148,50,-22.399999999996382
16710,293,203,318,376,136,-14.099999999997316
16712,78,68,61,84,10,-11.999999999997172
16713,708,469,516,624,229,-80.29999999998853
16714,635,608,574,598,327,-62.59999999998466
16715,327,253,221,188,96,-52.69999999999054
16716,599,447,387,288,110,-113.69999999997921
16717,325,391,250,156,91,-70.2999999999814
16718,591,630,547,416,164,-106.79999999997136
16719,6,7,8,10,2,-0.4999999999997566
16720,45,58,49,45,20,-6.299999999997792
16721,2944,2443,3485,3137,1319,-255.5999999999304
16722,799,502,442,561,256,-102.69999999998836
16723,3287,2039,2680,3202,2298,-81.50000000002399
16724,1310,1045,1130,1062,662,-127.89999999997721
16725,341,368,736,860,615,103.99999999998384
16726,79,25,20,9,4,-16.59999999999861
16728,2825,1624,754,126,39,-706.9999999998992
16730,862,970,995,914,624,-53.199999999979
16731,826,713,617,564,294,-121.29999999997541
16732,945,1019,1103,1062,357,-113.29999999996203
16733,1703,1496,1550,1812,757,-157.59999999996333
16734,1215,1192,1068,1611,1219,42.699999999988364
16735,944,583,631,577,257,-137.99999999998062
16736,122,53,65,38,12,-23.499999999997186
16737,837,409,381,453,177,-127.59999999998827
16739,1959,1818,1662,1579,604,-294.8999999999302
16740,1061,649,803,767,404,-119.59999999998551
16741,105,101,86,181,146,16.199999999995704
16742,4304,2704,2813,3984,1775,-377.79999999996943
16743,8226,5855,6477,8977,4231,-486.7999999999554
16744,291,310,58,243,98,-45.29999999999154
16745,186,167,42,43,10,-47.599999999991205
16746,367,226,273,102,26,-80.59999999998556
16747,1485,1207,862,875,366,-256.999999999953
16748,1812,1609,1530,1454,531,-271.69999999993803
16749,1064,911,902,1051,435,-111.79999999997598
16750,950,831,887,816,323,-126.89999999997008
16753,3134,2992,2588,2683,1015,-454.6999999998908
16754,1061,1537,1465,2032,825,2.300000000029371
16756,61,62,19,10,3,-16.79999999999652
16757,2,30,281,272,98,43.39999999999635
16758,639,590,622,537,216,-89.89999999997741
16759,3934,2004,2578,2232,1067,-550.5999999999407
16760,4614,2954,4112,3355,1053,-672.0999999998788
16761,7,13,15,14,4,-0.49999999999947653
16762,1166,848,1249,1045,377,-138.0999999999697
16763,3452,2537,4286,4877,1561,-144.19999999995605
16764,5578,3885,5531,5208,1762,-630.8999999998744
16765,1233,795,737,1197,369,-132.59999999998468
16766,85,72,85,95,24,-9.89999999999749
16767,915,473,483,675,334,-95.99999999999572
16768,2,0,1,3,4,0.6999999999997384
16769,192,205,296,600,237,48.49999999999254
16771,351,212,298,274,203,-23.399999999999004
16773,880,851,1115,1089,741,-3.9999999999932925
16775,19,4,12,19,8,-0.7000000000003539
16776,1569,1326,588,1713,742,-126.6999999999882
16777,413,240,465,881,434,68.29999999998137
16778,6,7,3,5,7,-3.708144902248023E-14
16779,0,1,0,1,0,3.735900477863652E-14
16781,453,859,680,805,435,-8.999999999978542
16789,1,0,0,0,0,-0.1999999999999999
16792,0,1,0,0,0,-0.09999999999994394
16802,1,0,0,0,0,-0.1999999999999999
16804,0,0,0,0,1,0.19999999999994392
16808,0,1,0,0,0,-0.09999999999994394
16825,1,0,0,0,0,-0.1999999999999999
16827,3,5,3,3,2,-0.39999999999983177
16831,1,0,3,2,1,0.19999999999996268
16832,10,6,54,25,34,6.699999999998971
16833,5,0,2,0,1,-0.8000000000000183
16835,36,31,23,49,11,-3.1999999999993616
16836,1698,1359,1191,1381,605,-216.39999999996115
16851,0,1,0,0,0,-0.09999999999994394
16966,0,0,0,0,1,0.19999999999994392
16968,1,0,0,0,0,-0.1999999999999999
16986,0,1,0,0,0,-0.09999999999994394
16992,1,0,0,0,0,-0.1999999999999999
17018,0,0,1,0,0,1.8686417152951422E-14
17038,0,1,1,0,0,-0.09999999999992526
17066,0,0,1,0,0,1.8686417152951422E-14
17082,1,1,2,0,0,-0.2999999999999065
17083,1,1,0,1,0,-0.19999999999996257
17085,0,1,0,0,0,-0.09999999999994394
17111,0,0,1,0,0,1.8686417152951422E-14
17191,0,0,1,0,0,1.8686417152951422E-14
17242,10191,7337,9157,11090,5709,-521.0999999999442
17251,0,1,0,0,0,-0.09999999999994394
17252,0,0,1,0,0,1.8686417152951422E-14
17256,0,1,0,0,0,-0.09999999999994394
17261,0,1,0,1,0,3.735900477863652E-14
17268,1,0,0,0,0,-0.1999999999999999
17270,0,0,0,1,0,0.0999999999999813
17273,1,0,0,1,0,-0.1000000000000186
17275,0,1,0,0,0,-0.09999999999994394
17277,0,1,0,0,0,-0.09999999999994394
17279,0,0,0,1,0,0.0999999999999813
17281,0,1,0,0,0,-0.09999999999994394
17304,1,0,0,0,0,-0.1999999999999999
17313,0,1,0,0,0,-0.09999999999994394
17328,0,0,0,0,1,0.19999999999994392
17340,0,0,1,0,0,1.8686417152951422E-14
17369,1,0,0,0,0,-0.1999999999999999
17525,0,1,0,0,0,-0.09999999999994394
17621,1,0,0,0,0,-0.1999999999999999
17639,0,1,0,0,0,-0.09999999999994394
17914,0,1,0,0,0,-0.09999999999994394
17917,0,0,1,0,0,1.8686417152951422E-14
17918,0,0,0,1,0,0.0999999999999813
17919,1,4,3,4,6,0.9999999999998692
17925,2,1,2,1,0,-0.3999999999999251
17928,2,1,2,1,0,-0.3999999999999251
17934,1,0,0,0,0,-0.1999999999999999
17935,1,0,0,0,0,-0.1999999999999999
17937,0,1,2,1,0,7.473188734508085E-14
17956,1,1,6,0,2,0.1000000000000561
17973,1,0,1,0,0,-0.19999999999998122
17974,0,1,0,0,0,-0.09999999999994394
17979,3,0,5,1,2,-0.100000000000037
17983,1,0,0,0,0,-0.1999999999999999
18015,0,1,0,0,0,-0.09999999999994394
18103,0,0,0,1,0,0.0999999999999813
18152,1,0,0,0,0,-0.1999999999999999
18205,267,211,162,169,91,-39.39999999999338
18233,533,478,503,713,282,-26.69999999999289
18247,0,0,1,0,0,1.8686417152951422E-14
18412,0,0,1,0,0,1.8686417152951422E-14
18443,776,500,576,536,260,-99.59999999998573
18448,0,0,1,0,0,1.8686417152951422E-14
18542,1,0,0,0,0,-0.1999999999999999
18554,0,1,0,0,0,-0.09999999999994394
18602,1,0,0,0,0,-0.1999999999999999
18606,1,0,0,0,0,-0.1999999999999999
18719,1,0,0,0,0,-0.1999999999999999
18926,2,0,0,0,0,-0.3999999999999998
19102,475,546,474,393,113,-87.69999999997418
19104,34,37,22,32,17,-3.8999999999990633
19105,44,32,49,33,12,-6.299999999998578
19106,80,61,90,114,79,5.099999999998545
19107,522,739,728,850,392,-14.899999999982782
19108,2768,2623,1746,1884,1110,-405.4999999999175
19110,133,153,115,404,122,22.899999999996343
19112,163,182,155,274,108,-1.799999999998061
19113,26,19,16,33,7,-2.3999999999996424
